sentence_id,text,term,category,polarity
1117:2,Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi .,"['yemek porsiyonları', 'sunum', 'Kahvaltısı']","['FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS', 'FOOD#QUALITY']","['negative', 'negative', 'positive']"
1117:3,Kısacası manzarası için gidilebilinir bir yer sadece .,"['yer', 'manzarası']","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['negative', 'positive']"
1118:0,"İlk Evlilik yıldönümü yemeğimizi burada yemiştik, karşılama gayet güzel kibar çalışanlar.","['karşılama', 'çalışanlar']","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive']"
1118:1,Sunumu beğendik.,['Sunumu'],['SERVICE#GENERAL'],['positive']
1118:2,Sakin mutlu bir yemekti.,['yemekti'],['AMBIENCE#GENERAL'],['positive']
1118:3,Tekrar gitmeyi düşünürüm.,['NULL'],['RESTAURANT#GENERAL'],['positive']
1119:0,"Klasik rakı-balık-fasıl üçlemesinden sıkılan, ve mezelere odaklanmak isteyenler için en iyi alternatif.",['mezelere'],['FOOD#QUALITY'],['positive']
1119:1,Manzara olarak en iyi seçeneği sunmasa da lakerdası başta olmak üzere bütün mezeleri denemeye değer.,"['Manzara', 'lakerdası', 'mezeleri']","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY']","['neutral', 'positive', 'positive']"
1119:2,"Fıstıklı peynirli meze, buraya özel bir lezzet.",['Fıstıklı peynirli meze'],['FOOD#QUALITY'],['positive']
1119:3,Kişi başı 60 liraya rakınız ve mezelerinizle güzel bir akşam geçirmeniz garanti.,"['Kişi başı', 'mezelerinizle']","['RESTAURANT#PRICES', 'FOOD#QUALITY']","['positive', 'positive']"
1120:0,"Konum itibariyle cok guzel yerde, manzarasi enfes.","['manzarasi', 'Konum']","['AMBIENCE#GENERAL', 'LOCATION#GENERAL']","['positive', 'positive']"
1120:1,"Limonatasi kocaman ve lezzetliydi, ""ayvalik tostu""nu yeniden yorumlayarak tamamen farkli bir hale getirmisler, fena degildi.","['Limonatasi', 'Limonatasi', 'ayvalik tostu']","['DRINKS#STYLE_OPTIONS', 'DRINKS#QUALITY', 'FOOD#QUALITY']","['positive', 'positive', 'neutral']"
1120:2,"Ancak mekanin en buyuk sıkıntısı hizmet kalitesi, cok cok yavaslar!",['hizmet kalitesi'],['SERVICE#GENERAL'],['negative']
1120:3,"Ki bana gore bir mekanda olmasi gereken en onemli ozellik ""hizmet kalitesi"" En buyuk kurtaricisi lokasyon ve muhtesem bogaz manzarasi!","['bogaz manzarasi', 'hizmet kalitesi', 'lokasyon']","['AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'LOCATION#GENERAL']","['positive', 'negative', 'positive']"
1121:0,Sinirsz kahvalti keyfi için harika bir yer.,['kahvalti'],['FOOD#QUALITY'],['positive']
1121:1,Manzarasi cok güzel.,['Manzarasi'],['AMBIENCE#GENERAL'],['positive']
1121:2,Garsonlar biraz daha güler yüxlü olabilir.,['Garsonlar'],['SERVICE#GENERAL'],['negative']
1121:3,40 tl kisi basi.,['kisi basi'],['RESTAURANT#PRICES'],['neutral']
1121:4,Zengin bir acik büfe menüsü var.,['acik büfe menüsü'],['FOOD#STYLE_OPTIONS'],['positive']
1121:5,Keyifli bir yer.,['yer'],['RESTAURANT#GENERAL'],['positive']
1122:0,Son zamanların benim için en büyük hayal kırıklığı.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1122:1,Bu kadar büyük merakla gelip de yediklerimden bu kadar az haz ettiğim başka bir yer olmadı.,['yediklerimden'],['FOOD#QUALITY'],['negative']
1122:2,"Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok.","['mekanın manzarası', 'lezzet', 'Garson arkadaşlar', 'hizmet']","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['positive', 'negative', 'positive', 'positive']"
1122:3,Köprü altı yerleri gibi kalamar koydular önümüze.,['kalamar'],['FOOD#QUALITY'],['negative']
1122:4,Bunu yazarken henüz hesap gelmemişti ve değerlendirmemi tamamen bağımsız şekilde yapıyorum.,['kalamar'],['FOOD#QUALITY'],['negative']
1122:5,Yeşilköy efsanesi burada sürmemiş,['burada'],['RESTAURANT#GENERAL'],['negative']
1123:0,"Yıllar önce keyifli mekan sayısı azken sıklıkla tercih ettiğimiz, mekan sayısı arttıkça da geri plana ittiğimiz mekanlardan.",['mekanlardan'],['RESTAURANT#GENERAL'],['neutral']
1123:1,Bahçesi insana huzur veriyordu...,['Bahçesi'],['AMBIENCE#GENERAL'],['positive']
1124:0,"Manzara guzel servis rezalet , 3 kere soylemeden getirmiyorlar , iki kere degil 5 kere dusunun gelirken","['Manzara', 'servis']","['AMBIENCE#GENERAL', 'SERVICE#GENERAL']","['positive', 'negative']"
1125:0,Bir yanı benzinlik bir yanı mezarlık manzaralı ama çokta tutan bir cafe.,"['manzaralı', 'cafe']","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'positive']"
1125:1,E5 üstünde olduğu için çabuk direksiyon kırılıp az vakitte çok oturmalık kolaylığı için tercih ettik.,['E5 üstünde'],['LOCATION#GENERAL'],['positive']
1125:2,Bahçesi keyifli yemekte çok kötü değildi.,"['Bahçesi', 'yemekte']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'neutral']"
1125:3,Arkasından içtiğimiz kahve için çok beklesekte fazla beklentisiz bir cafe olduğundan notu 3.5 olarak verdim,"['beklesekte', 'cafe']","['SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'neutral']"
1126:0,Acik kasarli pide.,"['beklesekte', 'cafe']","['SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'neutral']"
1126:1,"besiktas barbarosta bulunan sampi sabaha kadar acik,gece cani cekenler icin ideal ve paket servisi de var,kapali kasarlisi da cok lezzetli oluyor",['kapali kasarlisi'],['FOOD#QUALITY'],['positive']
1127:0,Pizzalarini fena bulmadim.,['Pizzalarini'],['FOOD#QUALITY'],['neutral']
1127:1,Acikcasi cok ayilip bayilani var ama ben daha kalin hamurlu pizzalari seviyorum.,['pizzalari'],['FOOD#STYLE_OPTIONS'],['negative']
1127:2,Ama Pizzeria Trio' nun pizzalari da guzel.,['pizzalari'],['FOOD#QUALITY'],['positive']
1127:3,Ben Trio Speciale yi tercih ettim.,['pizzalari'],['FOOD#QUALITY'],['positive']
1127:4,Eti kotuydu net ama geri kalan urunleri fena sayilmazdi.,"['urunleri', 'Eti']","['FOOD#QUALITY', 'FOOD#QUALITY']","['neutral', 'negative']"
1127:5,İnanilmaz bir manzaraya sahip bu arada mekan.,['manzaraya'],['AMBIENCE#GENERAL'],['positive']
1127:6,"Pizza, sarap, manzara kombini icin gidilebilir.","['sarap', 'manzara', 'Pizza']","['DRINKS#QUALITY', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'positive', 'positive']"
1128:0,Özellikle bahçesini tercih edin giderseniz.,['bahçesini'],['AMBIENCE#GENERAL'],['positive']
1128:1,açık alan gayet rahat.,['açık alan'],['AMBIENCE#GENERAL'],['positive']
1128:2,gürüldü de daha az.,['açık alan'],['AMBIENCE#GENERAL'],['positive']
1128:3,"içecekler güzel, ama fastfood tarzı atıştırmalık tercih edecekseniz pek tavsiye etmem.","['içecekler', 'fastfood tarzı atıştırmalık']","['DRINKS#QUALITY', 'FOOD#QUALITY']","['positive', 'negative']"
1128:4,Yemekler fena değil fakat porsiyonlar çok ufak.,"['Yemekler', 'porsiyonlar']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['neutral', 'negative']"
1128:5,rejim yapanlar düşünülmüş sanırım.,"['Yemekler', 'porsiyonlar']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['neutral', 'negative']"
1128:6,Fiyat biraz fazla gibi.,['Fiyat'],['RESTAURANT#PRICES'],['negative']
1129:0,Burasi eskiden favori yerlerimdendi menüsü degisti ve artik eski menudeki yemeklerin bile tadi ayni degil lezzet olarak cok kötü.,['lezzet'],['FOOD#QUALITY'],['negative']
1129:1,Lezzet disinda degerlendirirsek hem dis alani bahcesiyle hemde ic alani rahat buyuk koltuklariyla cok keyifli bir mekan,"['ic alani', 'dis alani bahcesiyle', 'mekan']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive', 'positive']"
1130:0,Denize yakın yer bulursanız şanslısınız ...,"['ic alani', 'dis alani bahcesiyle', 'mekan']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive', 'positive']"
1130:1,Tadı bir başka aşşkın kuruçeşmenin en iyi mekanı diyebiliriz arkadaşlarla kahve içip sohbet etmek burda bir başka,['mekanı'],['RESTAURANT#GENERAL'],['positive']
1131:0,Kadıköy'ün bira cennetlerinden biri.,['bira'],['DRINKS#STYLE_OPTIONS'],['positive']
1131:1,Eski çalışanları daha iyi ve samimiydi diye düşünüyorum.,['çalışanları'],['SERVICE#GENERAL'],['negative']
1131:2,"Mevcut çalışanlarının marjinal görünümlerini yadırgamamakla birlikte , bu marjinal görüntü hafiften cool davranışlara kaçıyor, bu da hizmete olumsuz yansıyor.",['çalışanlarının'],['SERVICE#GENERAL'],['negative']
1131:3,Daha gülümseyen bir çalışan profili olmalı.,['çalışan profili'],['SERVICE#GENERAL'],['negative']
1131:4,"Hizmeti ortalama, yemekler ortalama.","['yemekler', 'Hizmeti']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['neutral', 'neutral']"
1131:5,Yine de bol çeşit bira denemek ve müzik dinlemek için gidilmeli.,"['müzik', 'bira']","['AMBIENCE#GENERAL', 'DRINKS#STYLE_OPTIONS']","['positive', 'positive']"
1132:0,Yemekler çok vasat.,['Yemekler'],['FOOD#QUALITY'],['negative']
1132:1,her zaman çok yoğun.,['NULL'],['SERVICE#GENERAL'],['negative']
1132:2,içerde müzikten birbirini duyamıyorsun.,['müzikten'],['AMBIENCE#GENERAL'],['negative']
1132:3,servis elemanları kaba.,['servis elemanları'],['SERVICE#GENERAL'],['negative']
1132:4,sadece fiyatlar makul.,['fiyatlar'],['RESTAURANT#PRICES'],['positive']
1132:5,menü kısıtlı,['menü'],['FOOD#STYLE_OPTIONS'],['negative']
1133:0,"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim","['ulasim', 'haftasonu hahvalti', 'dtox corbasi', 'Cizbiz koftesi', 'manzarasi', 'sutis moccachinosu']","['LOCATION#GENERAL', 'FOOD#STYLE_OPTIONS', 'FOOD#QUALITY', 'FOOD#QUALITY', 'AMBIENCE#GENERAL', 'DRINKS#QUALITY']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
1134:0,Sosyal medyada ünlü olduktan sonra kaliteyi düşürmüş mekanlardan bir tanesi.,['kaliteyi'],['RESTAURANT#GENERAL'],['negative']
1134:1,"Manzarası muhteşem,servis orta ama yemekler üzgünüm kötü.",['kaliteyi'],['RESTAURANT#GENERAL'],['negative']
1134:2,"Arkadaşım aşkı memnu söyledi,ben de cheescake söyledim.","['cheescake', 'aşkı memnu']","['FOOD#QUALITY', 'FOOD#QUALITY']","['neutral', 'neutral']"
1134:3,İkisi de durmuş ve kötü kalite malzeme kullanılmıştı.,['malzeme'],['FOOD#QUALITY'],['negative']
1134:4,En azından adlarıyla özdeşleşmiş tatlılarına özen göstermelerini beklerdim.,['tatlılarına'],['FOOD#QUALITY'],['negative']
1134:5,Bu manzarada ne versek yerler mantığında bir işletmenin Kuruçeşme'de olmasına çok üzüldüm.,['işletmenin'],['RESTAURANT#GENERAL'],['negative']
1134:6,"Önermiyorum, eminim aynı güzellikte manzaraya sahip ama yemekleri müşteriye saygı gereği taze ve iyi malzemeyle yapılmış bir yer bulabilirsiniz civarda.","['manzaraya', 'yemekleri']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'negative']"
1135:0,anzarasi harika...,['anzarasi'],['AMBIENCE#GENERAL'],['positive']
1135:1,- Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan.,['manzarasina'],['AMBIENCE#GENERAL'],['positive']
1135:2,Ancak bir seyler yemek için çok iyi denemez.,['yemek'],['FOOD#QUALITY'],['negative']
1135:3,Pastalari 3. sinif pastane mamulleri gibi...,['Pastalari'],['FOOD#QUALITY'],['negative']
1135:4,Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.,['yer kapmak'],['SERVICE#GENERAL'],['negative']
1136:0,Servis vasat.,['Servis'],['SERVICE#GENERAL'],['negative']
1136:1,"Çatal, bıçak pis ve cevizli baklavası şerbetinden insanın midesini bulandiriyor.","['Çatal, bıçak', 'cevizli baklavası']","['SERVICE#GENERAL', 'FOOD#QUALITY']","['negative', 'negative']"
1136:2,Ayrıca baklava yanmış gibi.,['baklava'],['FOOD#QUALITY'],['negative']
1136:3,Fıstıklı tatlılar idare eder.,['Fıstıklı tatlılar'],['FOOD#QUALITY'],['neutral']
1136:4,Uğramaya gerek yok çok daha iyi yerler var.,['Fıstıklı tatlılar'],['FOOD#QUALITY'],['neutral']
1137:0,Karakoyde yer alan sirin bir cafe.,['cafe'],['RESTAURANT#GENERAL'],['positive']
1137:1,3 kisi icin idealdi.,['cafe'],['RESTAURANT#GENERAL'],['positive']
1137:10,Cin cayi nin tadi da cok guzeldi.,['Cin cayi'],['DRINKS#QUALITY'],['positive']
1137:11,Kavun aromasinin kivami yerindeydi ama ic ic bitmedi bir turlu.,['Kavun aromasinin'],['DRINKS#QUALITY'],['positive']
1137:2,Sık sık gelip butun caylardan denemek lazim.,['caylardan'],['DRINKS#QUALITY'],['positive']
1137:3,Fiyatlar yuksek ama verdiginiz paraya degiyo,"['NULL', 'Fiyatlar']","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['positive', 'negative']"
1137:4,Dekorasyonu cok hos.,['Dekorasyonu'],['AMBIENCE#GENERAL'],['positive']
1137:5,Cok rahat koltuklari var.,['koltuklari'],['AMBIENCE#GENERAL'],['positive']
1137:6,Oturup saatlerce kaliteli cay esliginde muhabbet edebilirsiniz.,"['cay', 'NULL']","['DRINKS#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1137:7,Arkadasim ozel demlikte cin cayi soyledi ben de ev yapimi seftalili buzlu cay.,"['cay', 'NULL']","['DRINKS#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1137:8,Buzlu cay hayatimda ictigim en iyi buzlu caydi.,['Buzlu cay'],['DRINKS#QUALITY'],['positive']
1137:9,Seker orani yerindeydi ve cok ferahlatiyordu.,['Seker orani'],['DRINKS#QUALITY'],['positive']
1138:0,Fiyat/Performans olarak gidilebilecek mekanlardan birisi Uzunlar Kebap.,"['Uzunlar Kebap', 'Fiyat']","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['positive', 'positive']"
1138:1,Piyasada bulunan kebapçılara göre 1 tık daha iyidir.,['NULL'],['RESTAURANT#GENERAL'],['positive']
1138:2,"Haftasonu gezmeleri için de gidilebilir, aç kaldığınızda yemeğimi yiyip hemen kalkayım mantığında da gidebilirsiniz.",['gidilebilir'],['RESTAURANT#GENERAL'],['positive']
1139:0,"Berbat bir yer,insanlarin sefil oldugu,göcmen burosuna sıra bekleyen biri gibi hissettim,rezalet...","['yer', 'sıra']","['RESTAURANT#GENERAL', 'SERVICE#GENERAL']","['negative', 'negative']"
1139:1,asla gitmeyin.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1139:2,paranızla rezil olmak isterseniz buyrun derim.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1140:0,Bir goz baslayan ekonomik hayatina neredeyse tum sokaga yerleserek devam eden bir isletme.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1140:1,Menusundeki hemen hemen hersey oldukca lezzetli.,['hersey'],['FOOD#QUALITY'],['positive']
1140:2,Ozellikle acik bufe sabah kahvaltisi evinizde yapiyormus gibi keyifli.,['acik bufe sabah kahvaltisi'],['FOOD#QUALITY'],['positive']
1140:3,"Ogle yemeklerinde mutlaka erken orda olmak gerek, yoksa yiyeceknyemek bulmakta zorlanabilirsiniz.",['acik bufe sabah kahvaltisi'],['FOOD#QUALITY'],['positive']
1141:0,"Standart bir kahvalti fakat ortam,servis,mekanin konumu çitayi yükseltiyor.","['konumu', 'servis', 'kahvalti', 'ortam']","['AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive', 'neutral', 'positive']"
1141:1,"Özellikle servis elemani Sezgin bey 'in isini bu kadar iyi yapmasi ve herkesle esit ayni güler yüzle ilgilenmesi , masalar arasi slalom yaparken hiç bir istegi ikiletmemesi hepimizin sempatisini ve takdirini kazandi.","['servis elemani', 'ilgilenmesi']","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive']"
1141:2,Göksu'da gidilebilecek en hos cafelerden biri bence.,['cafelerden'],['RESTAURANT#GENERAL'],['positive']
1142:0,Geniş bahçesi ve terası ile bu lokasyona yakın arkadaşların yaz akşamlaında açık haavada nargile keyfi yapabilecekleri bir mekan.,"['Geniş bahçesi ve terası', 'mekan']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1142:1,çıkışta dürüm tır da dürümlerinizi yiyebilirsiniz ?,"['Geniş bahçesi ve terası', 'mekan']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1143:0,Ulasim oldukca kolay.,['Ulasim'],['LOCATION#GENERAL'],['positive']
1143:1,Otoparki vale sistemiyle calisiyor.,['Otoparki'],['LOCATION#GENERAL'],['neutral']
1143:2,Cevre duzenlemesi okadar guzel yapilmiski daha yemekleri tatmadan iyi geldim diyorsunuz.,['Cevre duzenlemesi'],['AMBIENCE#GENERAL'],['positive']
1143:3,"Etler , meze, salata ve patates kizartmasi da size kesinlikle aksini dusundurmuyor.","['Etler , meze, salata', 'patates kizartmasi']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1143:4,Hepsi ayri lezzetli.,['NULL'],['FOOD#QUALITY'],['positive']
1144:0,Acildigindan beri ara sira gidiyordum.,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1144:1,Ickiyi yasakladiklari icin (kendi tabirleriyle %15 musteriden biri old.,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1144:2,icin) artik gitmiyorum.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1144:3,Yasaklatanlara hayirli olsun!,['NULL'],['RESTAURANT#GENERAL'],['negative']
1145:0,Vasat - Istanbul'daki kebapçilarla kiyaslayacak olursak gerçekten vasat.,['NULL'],['FOOD#QUALITY'],['neutral']
1145:1,Ama benim derdim kebap degil yeni bir yer görmek diyorsaniz kesinlikle tavsiye edilir.,"['yer', 'kebap']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'neutral']"
1145:2,Ancak çok büyük beklentiyle gidilmemeli ki sonra çok üzülmemeli:,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1146:0,Ozel gun yemeklerinizi yiyebileceginiz luks bir restorant.,['Ozel gun yemeklerinizi'],['RESTAURANT#GENERAL'],['positive']
1146:1,Kulbasti ve ozellikle ev yapimi sufleyi tavsiye ediyorum.,"['ev yapimi sufleyi', 'Kulbasti']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1146:2,Rezervasyon sirasinda ozel gununuzu soylediginiz takdirde sampanya ikramlari oluyor bu guzel bir jest,"['jest', 'sampanya ikramlari']","['SERVICE#GENERAL', 'DRINKS#STYLE_OPTIONS']","['positive', 'positive']"
1147:0,Yemek servisi ve lezzeti iyi bir restaurant.,"['Yemek servisi', 'lezzeti']","['SERVICE#GENERAL', 'FOOD#QUALITY']","['positive', 'positive']"
1147:1,Servis Süreleri biraz uzun birde bulunduğu mekana ve mekanın fiziksel kalitesine göre fiyatlar pahalı.,"['Servis Süreleri', 'fiyatlar']","['SERVICE#GENERAL', 'RESTAURANT#PRICES']","['negative', 'negative']"
1147:2,Daha mütevazı menu fiyatları olsa daha sık ziyaret edilebilir,['menu fiyatları'],['RESTAURANT#PRICES'],['negative']
1148:0,Çikolatalı baklavasına bayılıyorum kesinlikle en favori tatlım.,['Çikolatalı baklavasına'],['FOOD#QUALITY'],['positive']
1148:1,Diğer bütün tatlılarının kalitesi ve lezzeti üst seviyede.,['tatlılarının kalitesi ve lezzeti'],['FOOD#QUALITY'],['positive']
1148:2,Güllüoğlu bu konuda uzman.,['Güllüoğlu'],['RESTAURANT#GENERAL'],['positive']
1149:0,Nusret etin prensi diyorsak bildiğimiz var ki diyoruz.,['etin'],['FOOD#QUALITY'],['positive']
1149:1,😎 Etleri muhteşem lezzetliydi.,['Etleri'],['FOOD#QUALITY'],['positive']
1149:2,Evde de aynısını bir aşçı adayı olarak yapsam bile Nusret'inki farklı.,['Nusret'inki'],['FOOD#QUALITY'],['positive']
1149:3,Kaliteli yemek sevenler mutlaka gitsin denesin.,['yemek'],['FOOD#QUALITY'],['positive']
1150:0,Jumbo combo ve kola istedim ama börek ve tavuk parçaları dışındaki tatlar bana göre değildi.,"['börek ve tavuk parçaları', 'Jumbo combo ve kola']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'neutral']"
1150:1,Sosları sevmedim ve soğan halkalarının tadı tatlı geldi.,"['Sosları', 'soğan halkalarının tadı']","['FOOD#QUALITY', 'FOOD#QUALITY']","['negative', 'positive']"
1150:2,Nachos istemediğime pişman oldum.,['Nachos'],['FOOD#QUALITY'],['positive']
1150:3,Cumartesi olmasına rağmen sakindi.,['NULL'],['AMBIENCE#GENERAL'],['positive']
1150:4,Telefonun şebekesi çekmediği için wifi ye bağlanmak istedim ama oturduğum müddetçe başarılı olmadım.,['wifi'],['SERVICE#GENERAL'],['negative']
1150:5,Servis hızlı ve çalışanları pozitifti.,"['Servis', 'çalışanları']","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['positive', 'positive']"
1150:6,Güzel bir cafe ama maalesef hard rock değil.,"['hard rock', 'cafe']","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'positive']"
1151:0,"açıkçası çokta tavsiye edilecek bir yer değil bence , press ile yanyana olunca bir orayada bakayim dedim fakat oturmamla kalkmam bir oldu .",['yer'],['RESTAURANT#GENERAL'],['negative']
1151:1,Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence,"['yer', 'yer']","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['negative', 'negative']"
1152:0,Birde burdaki yerini deniyeyim dedim geçenlerde ama tam bir hayal kirikligi garsonlar asiri ilgisiz kebaplar diger subelerine göre basarisiz cok sarimsakli ve rahatsiz edici manzara gibi bir olayi yok bridge 'in tam tersi tarafinda kaldigi icin evlere bakiyor bos bos gitmeye degecek bir yer degil lezzette kötü zaten ilk ve son gidisim olacak fakat servis için göztepe subesi gerçekten güzel salatalari bile paket sekilde gonderiyor .,"['manzara', 'kebaplar', 'lezzette', 'NULL', 'garsonlar', 'göztepe subesi']","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#GENERAL', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['negative', 'negative', 'negative', 'negative', 'negative', 'positive']"
1153:0,"Dostlarinizla birlikte gürültüden uzak, bir seyler içme düsüncesindeyseniz birbirinizin sesini rahatlikla duyabileceginiz mükemmel bir yer Limonlu Bahçe.",['yer'],['AMBIENCE#GENERAL'],['positive']
1153:1,Bahçesindeki kedilerinin birbirini kovalamasi ise mutluluktan midenizde kelebekler uçurtuyor!,['Bahçesindeki kedilerinin'],['AMBIENCE#GENERAL'],['positive']
1153:2,Tek sorun siparisin çok geç gelmesi ve yemeklerin performans-fiyat birlikteliginin tutarli olmamasi,"['fiyat', 'siparisin']","['FOOD#PRICES', 'SERVICE#GENERAL']","['negative', 'negative']"
1154:0,"Popülerliğin etkisiyle kaliteyi düşüren, malzemeyi azaltan bir yer oldu.","['NULL', 'malzemeyi']","['RESTAURANT#GENERAL', 'FOOD#STYLE_OPTIONS']","['negative', 'negative']"
1154:1,Baklavada fıstığı ara ki bulasın.,['fıstığı'],['FOOD#STYLE_OPTIONS'],['negative']
1154:2,"Paket alınan baklavaların bayat olma ihtimali yüksek, dikkatli olun.",['baklavaların'],['FOOD#QUALITY'],['negative']
1154:3,Su böreği de kötü.,['Su böreği'],['FOOD#QUALITY'],['negative']
1154:4,Zaten o kalabalıkta oturmaya o gürültüyü çekmeye bile değmez.,['NULL'],['AMBIENCE#GENERAL'],['negative']
1155:0,Normal mekan normal tatlar.,"['tatlar', 'mekan']","['FOOD#QUALITY', 'AMBIENCE#GENERAL']","['neutral', 'neutral']"
1155:1,Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1155:2,Bence istanbulda iyi denilen mekanlarda bile meze probleni var.,['meze'],['FOOD#QUALITY'],['negative']
1155:3,Sıradan lezzetler.,['lezzetler'],['FOOD#QUALITY'],['neutral']
1155:4,Burda da aynı durum geçerli işte,['Burda'],['RESTAURANT#GENERAL'],['neutral']
1156:0,Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur.,['mekanlardan'],['RESTAURANT#GENERAL'],['positive']
1156:1,Bahçesi çok güzel.,['Bahçesi'],['AMBIENCE#GENERAL'],['positive']
1156:2,Misafirlerini çok güzel host ediyorlar.,['host ediyorlar'],['SERVICE#GENERAL'],['positive']
1156:3,Canyon Road ve Big Burger her zaman favorimdir.,"['Canyon Road', 'Big Burger']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1157:0,Pardon biraz once yazmistim.,"['Canyon Road', 'Big Burger']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1157:1,Tekrar yazayim dedim.,"['Canyon Road', 'Big Burger']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1157:2,Biri lutfen arka masada oturan bayanlari ikaz etsin:,"['Canyon Road', 'Big Burger']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1157:3,cok yuksek sesle gulup egleniyorlar.,['NULL'],['AMBIENCE#GENERAL'],['negative']
1158:0,Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan.,"['mekan', 'Konum']","['AMBIENCE#GENERAL', 'LOCATION#GENERAL']","['positive', 'positive']"
1158:1,"Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.","['yemekler', 'sunum']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['positive', 'positive']"
1159:0,"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok.","['manzara', 'Otagtepe'nin manzarasi', 'yemek', 'menü']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['positive', 'positive', 'negative', 'negative']"
